date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:43:56	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:43:57%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/src/assets/scss/_theme-variables.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/src/assets/scss/_theme-variables.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/accordion.html)
18:43:57	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
18:43:57	636578/636578	---MCZ	200	added ('OK')	text/css	etag:W/%226662716e-9b6a2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-landing.css	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-landing.css	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:57	346937/346937	---M--	200	added ('OK')	image/png	etag:%226662716e-6ce6f%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-01.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-01.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:57	369529/369529	---M--	200	added ('OK')	image/png	etag:%226662716e-798f7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-02.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:57	346937/346937	---M--	200	added ('OK')	image/png	etag:%226662716e-6ce6f%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-01.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-01.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:58	33034/33034	---M--	200	added ('OK')	image/png	etag:%226662716e-127b7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-01.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-01.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:58	4184/4184	---M--	200	added ('OK')	image/png	etag:%226662716c-1064%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/landing/landing-image-01.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/landing/landing-image-01.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:58	342569/342569	---M--	200	added ('OK')	image/png	etag:%226662716e-71bb0%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-02.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:58	12961/12961	---M--	200	added ('OK')	image/png	etag:%226662716e-6f32%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-02.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:59	20956/20956	---M--	200	added ('OK')	image/png	etag:%226662716e-c4a7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-03.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/header/hero-footer-shadow-03.png	(from https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html)
18:43:59	93100/93100	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-16bac%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/TuesdayNight-Regular.woff2	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/TuesdayNight-Regular.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/stylesheet.min.css)
18:44:00	110968/110968	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-1b178%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/TuesdayNight-Regular.woff	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/TuesdayNight-Regular.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/stylesheet.min.css)
18:44:00	23616/23616	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-5c40%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler.woff2	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:00	30580/30580	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-7774%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler.woff	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:00	22400/22400	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-5780%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Bold.woff2	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Bold.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:00	29192/29192	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-7208%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Bold.woff	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Bold.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:01	23928/23928	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-5d78%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Medium.woff2	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Medium.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:01	30928/30928	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-78d0%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Medium.woff	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/Butler-Medium.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css)
18:44:01	11504/11504	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-2cf0%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/aAntaraDistance.woff2	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/aAntaraDistance.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/stylesheet.min.css)
18:44:02	14068/14068	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-36f4%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/aAntaraDistance.woff	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/aAntaraDistance.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/stylesheet.min.css)
18:44:02	4328/4328	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-10e8%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-04-75x100.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-04-75x100.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-list.html)
18:44:02	9309/9309	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-2c80%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-01-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-01-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:03	20263/20263	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-5af2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-02-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-02-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:03	16869/16869	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-4a9f%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-03-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-03-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:03	36159/36159	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-9dca%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-04-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-04-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:03	13870/13870	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-3fa8%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-05-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-05-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:04	23924/23924	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-69aa%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-06-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-06-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:04	13004/13004	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-3a59%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-07-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-07-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:04	10460/10460	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-316e%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-08-330x440.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-08-330x440.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/product-grid-02.html)
18:44:05	930/930	---M--	200	added ('OK')	image/png	etag:%226662716d-426%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/dashboard/master-card.png	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/dashboard/master-card.png	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/order-detail.html)
18:44:05	11224/11224	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-2be3%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/dashboard/map.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/dashboard/map.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:05	11153/11153	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-3281%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-11-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-11-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:05	10598/10598	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-3003%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-12-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-12-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:05	22546/22546	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-6058%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-13-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-13-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:06	14653/14653	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-40c5%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-14-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-14-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:06	14667/14667	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-4137%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-15-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-15-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:06	14077/14077	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-36fd%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-16-270x360.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-16-270x360.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/dashboard/sellers-profile.html)
18:44:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:07%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/shop/checkout.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blocks/shop/checkout.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-01.html)
18:44:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:08%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/shop/shopping-cart.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blocks/shop/shopping-cart.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-01.html)
18:44:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:08%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/assets/images/header/flag.jpg	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blocks/assets/images/header/flag.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-02.html)
18:44:08	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:08%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/shop-page-04.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blocks/heros/shop-page-04.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-03.html)
18:44:09	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:10%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/find-a-store.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blocks/find-a-store.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-02.html)
18:44:10	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:11%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_root.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_root.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/content/reboot.html)
18:44:11	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:11%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_reboot.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_reboot.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/content/reboot.html)
18:44:11	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:12%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_table-variants.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_table-variants.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/content/tables.html)
18:44:11	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:12%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/src/assets/scss/_theme-variables-dark.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/src/assets/scss/_theme-variables-dark.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/color-modes.html)
18:44:12	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:12%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_color-mode.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_color-mode.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/color-modes.html)
18:44:12	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:13%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_alert.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_alert.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/alerts.html)
18:44:12	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:13%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_maps.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_maps.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/background.html)
18:44:13	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:13%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_gradients.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_gradients.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/background.html)
18:44:13	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_utilities.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_utilities.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/background.html)
18:44:13	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_badge.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_badge.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/badges.html)
18:44:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_buttons.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_buttons.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/buttons.html)
18:44:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_buttons.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_buttons.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/buttons.html)
18:44:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_card.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_card.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/card.html)
18:44:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_variables.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_variables.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/carousel.html)
18:44:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs//getting-started/javascript/	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/docs/getting-started/javascript/index.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/carousel.html)
18:44:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:16%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_dropdown.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_dropdown.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/dropdowns.html)
18:44:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:16%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_caret.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/mixins/_caret.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/dropdowns.html)
18:44:16	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:16%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_modal.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_modal.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/modal.html)
18:44:16	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:17%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_nav.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_nav.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/tabs.html)
18:44:17	20095/20095	---M-Z	200	added ('OK')	application/javascript	etag:W/%224e7f-YDO5/9GsCmSrp3VxzVXmgduuK5k%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.11.6/dist/umd/popper.min.js	C:/Users/NC/Desktop/ui/shop/cdn.jsdelivr.net/npm/@popperjs/core@2.11.6/dist/umd/popper.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/tooltips-popovers.html)
18:44:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:18%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_tooltip.scss	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/blob/v/scss/bootstrap/_tooltip.scss	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/tooltips-popovers.html)
18:44:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:18%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/blog/details-01.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/docs/blog/details-01.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/posts.html)
18:44:18	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2011:44:19%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/shop-page-04.html	C:/Users/NC/Desktop/ui/shop/templates.g5plus.net/glowing-bootstrap-5/docs/components/shop-page-04.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/components/image-box.html)
